instance_id;segment_id;date;interval;uptime;heavy;car;bike;pedestrian;heavy_lft;heavy_rgt;car_lft;car_rgt;bike_lft;bike_rgt;pedestrian_lft;pedestrian_rgt;direction;car_speed_hist_0to70plus;car_speed_hist_0to120plus;timezone;v85
-1;StDidierNord;2021-10-20T07:00:00Z;hourly;0,8000000000;0,0000000000;70,0000000000;8,7500000000;0,0000000000;0,0000000000;0,0000000000;41,2500000000;28,7500000000;3,7500000000;5,0000000000;0,0000000000;0,0000000000;1;3.5714285714, 1.7857142857, 1.7857142857, 12.5, 41.0714285714, 32.1428571429, 7.1428571429, 0;1.7857142857, 1.7857142857, 1.7857142857, 0, 1.7857142857, 0, 0, 12.5, 17.8571428571, 23.2142857143, 21.4285714286, 10.7142857143, 3.5714285714, 3.5714285714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;54,0
-1;StDidierNord;2021-10-20T08:00:00Z;hourly;0,7977777778;0,0000000000;97,7715877437;5,0139275766;0,0000000000;0,0000000000;0,0000000000;51,3927576602;46,3788300836;0,0000000000;5,0139275766;0,0000000000;0,0000000000;1;10.2564102564, 2.5641025641, 1.2820512821, 8.9743589744, 28.2051282051, 32.0512820513, 8.9743589744, 7.6923076923;8.9743589744, 1.2820512821, 0, 2.5641025641, 0, 1.2820512821, 2.5641025641, 6.4102564103, 11.5384615385, 16.6666666667, 16.6666666667, 15.3846153846, 3.8461538462, 5.1282051282, 1.2820512821, 2.5641025641, 0, 1.2820512821, 1.2820512821, 0, 0, 0, 0, 0, 1.2820512821;Europe/Paris;59,5
-1;StDidierNord;2021-10-20T09:00:00Z;hourly;0,7866666667;0,0000000000;104,2372881356;2,5423728814;0,0000000000;0,0000000000;0,0000000000;41,9491525424;62,2881355932;1,2711864407;1,2711864407;0,0000000000;0,0000000000;1;6.0975609756, 2.4390243902, 1.2195121951, 18.2926829268, 34.1463414634, 24.3902439024, 7.3170731707, 6.0975609756;6.0975609756, 0, 1.2195121951, 1.2195121951, 0, 1.2195121951, 6.0975609756, 12.1951219512, 18.2926829268, 15.8536585366, 15.8536585366, 8.5365853659, 3.6585365854, 3.6585365854, 2.4390243902, 2.4390243902, 1.2195121951, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;56,5
-1;StDidierNord;2021-10-20T10:00:00Z;hourly;0,7941666667;0,0000000000;152,3609653725;1,2591815320;0,0000000000;0,0000000000;0,0000000000;61,6998950682;90,6610703043;0,0000000000;1,2591815320;0,0000000000;0,0000000000;1;1.652892562, 0.826446281, 3.305785124, 10.7438016529, 34.7107438017, 36.3636363636, 9.9173553719, 2.479338843;1.652892562, 0, 0.826446281, 0, 0.826446281, 2.479338843, 1.652892562, 9.0909090909, 18.1818181818, 16.5289256198, 23.9669421488, 12.3966942149, 7.4380165289, 2.479338843, 0.826446281, 0, 0, 0.826446281, 0, 0, 0, 0, 0, 0.826446281, 0;Europe/Paris;56,5
-1;StDidierNord;2021-10-20T11:00:00Z;hourly;0,7975000000;0,0000000000;92,7899686520;0,0000000000;2,5078369906;0,0000000000;0,0000000000;42,6332288401;50,1567398119;0,0000000000;0,0000000000;1,2539184953;1,2539184953;1;1.3513513514, 1.3513513514, 2.7027027027, 18.9189189189, 27.027027027, 31.0810810811, 16.2162162162, 1.3513513514;1.3513513514, 0, 0, 1.3513513514, 0, 2.7027027027, 9.4594594595, 9.4594594595, 9.4594594595, 17.5675675676, 17.5675675676, 13.5135135135, 10.8108108108, 5.4054054054, 1.3513513514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;58,5
-1;StDidierNord;2021-10-20T12:00:00Z;hourly;0,7950000000;0,0000000000;108,1761006289;6,2893081761;2,5157232704;0,0000000000;0,0000000000;55,3459119497;52,8301886792;5,0314465409;1,2578616352;1,2578616352;1,2578616352;1;0, 1.1627906977, 5.8139534884, 12.7906976744, 36.0465116279, 31.3953488372, 11.6279069767, 1.1627906977;0, 0, 1.1627906977, 0, 2.3255813953, 3.488372093, 2.3255813953, 10.4651162791, 10.4651162791, 25.5813953488, 16.2790697674, 15.1162790698, 8.1395348837, 3.488372093, 0, 1.1627906977, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;57,0
-1;StDidierNord;2021-10-20T13:00:00Z;hourly;0,8008333333;0,0000000000;118,6264308012;3,7460978148;0,0000000000;0,0000000000;0,0000000000;67,4297606660;51,1966701353;1,2486992716;2,4973985432;0,0000000000;0,0000000000;1;7.3684210526, 3.1578947368, 3.1578947368, 15.7894736842, 34.7368421053, 24.2105263158, 10.5263157895, 1.0526315789;7.3684210526, 0, 1.0526315789, 2.1052631579, 1.0526315789, 2.1052631579, 6.3157894737, 9.4736842105, 18.9473684211, 15.7894736842, 17.8947368421, 6.3157894737, 8.4210526316, 2.1052631579, 1.0526315789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;55,0
-1;StDidierNord;2021-10-20T14:00:00Z;hourly;0,7950000000;0,0000000000;152,2012578616;6,2893081761;1,2578616352;0,0000000000;0,0000000000;70,4402515723;81,7610062893;1,2578616352;5,0314465409;0,0000000000;1,2578616352;1;4.958677686, 1.652892562, 5.7851239669, 19.8347107438, 30.5785123967, 28.0991735537, 7.4380165289, 1.652892562;4.958677686, 0, 1.652892562, 0, 1.652892562, 4.132231405, 3.305785124, 16.5289256198, 14.0495867769, 16.5289256198, 17.3553719008, 10.7438016529, 5.7851239669, 1.652892562, 0.826446281, 0, 0, 0, 0, 0.826446281, 0, 0, 0, 0, 0;Europe/Paris;54,5
-1;StDidierNord;2021-10-20T15:00:00Z;hourly;0,7844444444;0,0000000000;242,2096317280;1,2747875354;1,2747875354;0,0000000000;0,0000000000;114,7308781870;127,4787535411;1,2747875354;0,0000000000;1,2747875354;0,0000000000;1;5.2631578947, 4.7368421053, 8.4210526316, 16.3157894737, 36.8421052632, 21.5789473684, 5.2631578947, 1.5789473684;5.2631578947, 0, 1.5789473684, 3.1578947368, 5.2631578947, 3.1578947368, 7.8947368421, 8.4210526316, 13.1578947368, 23.6842105263, 15.7894736842, 5.7894736842, 3.1578947368, 2.1052631579, 0.5263157895, 0.5263157895, 0, 0, 0, 0, 0, 0, 0, 0.5263157895, 0;Europe/Paris;52,0
-1;StDidierNord;2021-10-20T16:00:00Z;hourly;0,7891666667;0,0000000000;225,5543822598;8,8701161563;0,0000000000;0,0000000000;0,0000000000;98,8384371700;126,7159450898;3,8014783527;5,0686378036;0,0000000000;0,0000000000;1;5.6179775281, 1.1235955056, 2.2471910112, 19.1011235955, 43.2584269663, 25.2808988764, 3.3707865169, 0;5.0561797753, 0.5617977528, 0, 1.1235955056, 0, 2.2471910112, 7.3033707865, 11.797752809, 20.2247191011, 23.0337078652, 18.5393258427, 6.7415730337, 2.2471910112, 1.1235955056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;51,0
