date;instance_id;segment_id;interval;uptime;heavy;car;bike;pedestrian;heavy_lft;heavy_rgt;car_lft;car_rgt;bike_lft;bike_rgt;pedestrian_lft;pedestrian_rgt;direction;car_speed_hist_0to70plus;car_speed_hist_0to120plus;timezone;v85
2021-08-26T18:00:00Z;-1;9000001877;hourly;0,2163888889;0,0000000000;13,8639281130;13,8639281130;4,6213093710;0,0000000000;0,0000000000;4,6213093710;9,2426187420;9,2426187420;4,6213093710;4,6213093710;0,0000000000;1;66.6666666667, 0, 0, 33.3333333333, 0, 0, 0, 0;33.3333333333, 33.3333333333, 0, 0, 0, 0, 33.3333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;30,5
2021-08-26T19:00:00Z;-1;9000001877;hourly;0,0408333333;0,0000000000;48,9795918367;24,4897959184;0,0000000000;0,0000000000;0,0000000000;24,4897959184;24,4897959184;24,4897959184;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 100, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;61,5
2021-09-12T17:00:00Z;-1;9000001877;hourly;0,6955555556;0,0000000000;31,6293929712;4,3130990415;0,0000000000;0,0000000000;0,0000000000;12,9392971246;18,6900958466;1,4376996805;2,8753993610;0,0000000000;0,0000000000;1;9.0909090909, 0, 0, 27.2727272727, 45.4545454545, 13.6363636364, 4.5454545455, 0;4.5454545455, 4.5454545455, 0, 0, 0, 0, 9.0909090909, 18.1818181818, 22.7272727273, 22.7272727273, 9.0909090909, 4.5454545455, 4.5454545455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;49,0
2021-09-12T18:00:00Z;-1;9000001877;hourly;0,2980555556;0,0000000000;20,1304753029;3,3550792171;0,0000000000;0,0000000000;0,0000000000;6,7101584343;13,4203168686;0,0000000000;3,3550792171;0,0000000000;0,0000000000;1;16.6666666667, 0, 16.6666666667, 0, 50, 0, 0, 16.6666666667;16.6666666667, 0, 0, 0, 0, 16.6666666667, 0, 0, 33.3333333333, 16.6666666667, 0, 0, 0, 0, 16.6666666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;68,0
2021-09-12T19:00:00Z;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
2021-09-12T20:00:00Z;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
2021-09-12T21:00:00Z;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
NA;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
2021-09-12T23:00:00Z;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
2021-09-13T00:00:00Z;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
2021-09-13T01:00:00Z;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
2021-09-13T02:00:00Z;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
2021-09-13T03:00:00Z;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
2021-09-13T04:00:00Z;-1;9000001877;hourly;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1;0, 0, 0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;NA
2021-09-13T05:00:00Z;-1;9000001877;hourly;0,2433333333;0,0000000000;94,5205479452;8,2191780822;0,0000000000;0,0000000000;0,0000000000;45,2054794521;49,3150684932;4,1095890411;4,1095890411;0,0000000000;0,0000000000;1;4.347826087, 0, 0, 34.7826086957, 26.0869565217, 21.7391304348, 8.6956521739, 4.347826087;0, 4.347826087, 0, 0, 0, 0, 8.6956521739, 26.0869565217, 21.7391304348, 4.347826087, 13.0434782609, 8.6956521739, 4.347826087, 4.347826087, 0, 0, 0, 0, 0, 0, 0, 4.347826087, 0, 0, 0;Europe/Paris;56,5
2021-09-13T06:00:00Z;-1;9000001877;hourly;0,7888888889;0,0000000000;68,4507042254;2,5352112676;0,0000000000;0,0000000000;0,0000000000;31,6901408451;36,7605633803;1,2676056338;1,2676056338;0,0000000000;0,0000000000;1;0, 1.8518518519, 1.8518518519, 22.2222222222, 40.7407407407, 16.6666666667, 11.1111111111, 5.5555555556;0, 0, 0, 1.8518518519, 0, 1.8518518519, 5.5555555556, 16.6666666667, 20.3703703704, 20.3703703704, 11.1111111111, 5.5555555556, 5.5555555556, 5.5555555556, 1.8518518519, 1.8518518519, 0, 0, 1.8518518519, 0, 0, 0, 0, 0, 0;Europe/Paris;59,0
2021-09-13T07:00:00Z;-1;9000001877;hourly;0,7855555556;0,0000000000;31,8246110325;3,8189533239;0,0000000000;0,0000000000;0,0000000000;20,3677510608;11,4568599717;1,2729844413;2,5459688826;0,0000000000;0,0000000000;1;8, 4, 16, 32, 20, 16, 0, 4;0, 8, 0, 4, 0, 16, 20, 12, 20, 0, 8, 8, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0;Europe/Paris;50,5
2021-09-13T08:00:00Z;-1;9000001877;hourly;0,7511111111;0,0000000000;29,2899408284;2,6627218935;0,0000000000;0,0000000000;0,0000000000;19,9704142012;9,3195266272;0,0000000000;2,6627218935;0,0000000000;0,0000000000;1;0, 9.0909090909, 18.1818181818, 50, 18.1818181818, 4.5454545455, 0, 0;0, 0, 0, 9.0909090909, 0, 18.1818181818, 31.8181818182, 18.1818181818, 9.0909090909, 9.0909090909, 4.5454545455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;41,5
2021-09-13T09:00:00Z;-1;9000001877;hourly;0,7663888889;0,0000000000;33,9253352664;1,3048205872;1,3048205872;0,0000000000;0,0000000000;14,3530264589;19,5723088075;0,0000000000;1,3048205872;0,0000000000;1,3048205872;1;0, 0, 15.3846153846, 46.1538461538, 30.7692307692, 3.8461538462, 3.8461538462, 0;0, 0, 0, 0, 7.6923076923, 7.6923076923, 19.2307692308, 26.9230769231, 19.2307692308, 11.5384615385, 3.8461538462, 0, 3.8461538462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;44,5
2021-09-13T10:00:00Z;-1;9000001877;hourly;0,7694444444;0,0000000000;29,8916967509;1,2996389892;1,2996389892;0,0000000000;0,0000000000;14,2960288809;15,5956678700;1,2996389892;0,0000000000;1,2996389892;0,0000000000;1;0, 8.6956521739, 8.6956521739, 17.3913043478, 30.4347826087, 34.7826086957, 0, 0;0, 0, 4.347826087, 4.347826087, 0, 8.6956521739, 8.6956521739, 8.6956521739, 13.0434782609, 17.3913043478, 26.0869565217, 8.6956521739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;51,5
2021-09-13T11:00:00Z;-1;9000001877;hourly;0,7566666667;0,0000000000;37,0044052863;3,9647577093;0,0000000000;0,0000000000;0,0000000000;21,1453744493;15,8590308370;1,3215859031;2,6431718062;0,0000000000;0,0000000000;1;3.5714285714, 7.1428571429, 14.2857142857, 28.5714285714, 32.1428571429, 10.7142857143, 3.5714285714, 0;3.5714285714, 0, 7.1428571429, 0, 0, 14.2857142857, 10.7142857143, 17.8571428571, 28.5714285714, 3.5714285714, 7.1428571429, 3.5714285714, 0, 3.5714285714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;46,5
2021-09-13T12:00:00Z;-1;9000001877;hourly;0,7425000000;0,0000000000;18,8552188552;6,7340067340;0,0000000000;0,0000000000;0,0000000000;10,7744107744;8,0808080808;2,6936026936;4,0404040404;0,0000000000;0,0000000000;1;14.2857142857, 0, 7.1428571429, 50, 21.4285714286, 7.1428571429, 0, 0;14.2857142857, 0, 0, 0, 0, 7.1428571429, 14.2857142857, 35.7142857143, 14.2857142857, 7.1428571429, 0, 7.1428571429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;42,5
2021-09-13T13:00:00Z;-1;9000001877;hourly;0,7713888889;0,0000000000;27,2236226143;7,7781778898;0,0000000000;0,0000000000;0,0000000000;19,4454447245;7,7781778898;6,4818149082;1,2963629816;0,0000000000;0,0000000000;1;9.5238095238, 0, 9.5238095238, 57.1428571429, 23.8095238095, 0, 0, 0;9.5238095238, 0, 0, 0, 4.7619047619, 4.7619047619, 33.3333333333, 23.8095238095, 19.0476190476, 4.7619047619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;40,0
2021-09-13T14:00:00Z;-1;9000001877;hourly;0,7736111111;0,0000000000;34,9012567325;3,8779174147;0,0000000000;0,0000000000;0,0000000000;18,0969479354;16,8043087971;3,8779174147;0,0000000000;0,0000000000;0,0000000000;1;7.4074074074, 3.7037037037, 40.7407407407, 44.4444444444, 3.7037037037, 0, 0, 0;7.4074074074, 0, 3.7037037037, 0, 7.4074074074, 33.3333333333, 33.3333333333, 11.1111111111, 3.7037037037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;32,5
2021-09-13T15:00:00Z;-1;9000001877;hourly;0,7713888889;0,0000000000;93,3381346777;2,5927259633;2,5927259633;0,0000000000;0,0000000000;58,3363341736;35,0018005041;2,5927259633;0,0000000000;2,5927259633;0,0000000000;1;8.3333333333, 2.7777777778, 22.2222222222, 43.0555555556, 19.4444444444, 4.1666666667, 0, 0;6.9444444444, 1.3888888889, 1.3888888889, 1.3888888889, 11.1111111111, 11.1111111111, 23.6111111111, 19.4444444444, 13.8888888889, 5.5555555556, 2.7777777778, 1.3888888889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;40,5
2021-09-13T16:00:00Z;-1;9000001877;hourly;0,7855555556;0,0000000000;75,1060820368;2,5459688826;2,5459688826;0,0000000000;0,0000000000;24,1867043847;50,9193776521;2,5459688826;0,0000000000;0,0000000000;2,5459688826;1;5.0847457627, 5.0847457627, 6.7796610169, 28.813559322, 27.1186440678, 23.7288135593, 3.3898305085, 0;1.6949152542, 3.3898305085, 1.6949152542, 3.3898305085, 0, 6.7796610169, 15.2542372881, 13.5593220339, 22.0338983051, 5.0847457627, 16.9491525424, 6.7796610169, 3.3898305085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;Europe/Paris;51,0
