"date";"instance_id";"segment_id";"interval";"uptime";"heavy";"car";"bike";"pedestrian";"heavy_lft";"heavy_rgt";"car_lft";"car_rgt";"bike_lft";"bike_rgt";"pedestrian_lft";"pedestrian_rgt";"direction";"timezone";"v85";"car_speed_hist_0to70plus";"car_speed_hist_0to120plus";"imputation";"period"
"2022-10-01 06:00:00";-1;9000003703;"hourly";NA;0,97397676941;24,97755507634;4,18304462233;2,0031086903;0,66249841482;0,31147835459;12,78081897463;12,19673610171;2,42987957323;1,7531650491;0,88360677622;1,11950191408;1;"Europe/Paris";38;"2.64217117134,6.60976667783,24.11780726311,50.31590246879,14.24176330052,0.86105953953,0.7144103367,0.49711924218";"1.79663842913,0.84553274221,1.85155760961,4.75820906822,8.85430291779,15.26350434532,28.23970186889,22.07620059988,8.03750087054,6.20426242997,0.86105953953,0,0.7144103367,0,0,0,0,0,0.49711924218,0,0,0,0,0,0";TRUE;"open days"
"2022-10-01 07:00:00";-1;9000003703;"hourly";0,6086111111;4,38660219096667;43,0382371552467;7,63126905502;2,44002330790667;1,88968242980667;2,49691976116;21,57311793766;21,4651192175867;4,31560183239333;3,31566722262667;0,938845799213333;1,50117750869333;1;"Europe/Paris";38,2333333333333;"6.52490839761333,2.99543758651333,25.11211079948,49.1729131778133,13.2101707315467,1.35801885554,0.295728495793333,1.33071195568667";"4.73148005687333,1.79342834073333,0,2.99543758651333,6.67025923076667,18.44185156872,26.1639930398867,23.0089201379267,9.79540561225333,3.41476511929333,0.466462697813333,0.891556157726667,0,0.295728495793333,0.147864247893333,0,0.149056701506667,0,0,1.03379100628,0,0,0,0,0";FALSE;"open days"
"2022-10-01 08:00:00";-1;9000003703;"hourly";0,5877777778;10,3496366279125;85,6293997372625;13,7292622509438;4,81537861354375;6,5459722706375;3,803664357275;36,9504306878688;48,6789690493937;7,092881939225;6,63638031171875;1,50464270938125;3,3107359041625;1;"Europe/Paris";38,375;"5.3975495685,5.414393076775,29.3479554086625,42.4975289546375,13.276753015025,3.040702568925,0.338084795325,0.68703261219375";"4.5868813021875,0.8106682663125,1.5432868374375,3.8711062393125,9.4656828181875,19.8822725904937,24.5524572873813,17.9450716672437,10.482171431625,2.7945815834125,2.215470595175,0.82523197375625,0.25127923976875,0.08680555555625,0,0.09754256255,0.1040708001,0.08638518104375,0.3092246100125,0,0,0,0,0,0.0898094584875";FALSE;"open days"
"2022-10-01 09:00:00";-1;9000003703;"hourly";0,6180555556;6,98938944785263;84,3822491415579;11,3208879892947;5,60756471397895;3,54235968008421;3,44702976776842;40,1179009358579;44,2643482057;6,63505102552105;4,68583696377368;2,74948428003158;2,85808043394737;1;"Europe/Paris";36,8421052631579;"5.05976143920526,6.54583009394737,35.7485450683474,38.8092837148158,11.6217807338842,1.48861183708947,0.0578368999421053,0.66835021278421";"3.45363529813158,1.60612614106842,1.98212192384737,4.56370817007895,12.5943706849895,23.1541743833368,25.0088603870263,13.8004233277895,8.93302085590526,2.68875987798421,0.716291838342105,0.772319998747368,0.0578368999421053,0,0.127972621084211,0.0697439941263158,0.0619195046421053,0.350877192984211,0,0,0,0,0,0,0.0578368999421053";FALSE;"open days"
"2022-10-01 10:00:00";-1;9000003703;"hourly";0,62;9,00719420762632;92,7882063251895;8,04463886117368;3,69283953534211;4,03909234927368;4,96810185835263;47,3349751982368;45,4532311269526;4,35955910657368;3,6850797546;1,62864609814737;2,06419343719474;1;"Europe/Paris";36,3055555555556;"6.13030733223158,5.87418280474211,33.2680247229368,37.9960696712579,10.3499709598895,0.813723674394737,0,0.304562939826316";"5.47669857683158,0.6536087554,1.47353437452105,4.40064843021579,10.1246324225,23.1433923004526,24.5721910703105,13.4238786009368,7.40969424734211,2.94027671254737,0.603197358605263,0.210526315789474,0,0,0.159266553952632,0,0,0.0898947238263158,0,0,0,0,0,0.0554016620473684,0";FALSE;"open days"
"2022-10-01 11:00:00";-1;9000003703;"hourly";0,6352777778;8,47246025573636;75,7711596409727;6,50938145507727;3,21961100747727;4,3500514982;4,12240875753636;35,7012175874045;40,0699420535682;3,14768064182273;3,36170081325455;2,11349092492273;1,10612008255455;1;"Europe/Paris";36,5454545454545;"5.74171987918182,6.88598807853636,31.2740642089682,42.7246694588,11.9925709089591,1.33314057559545,0,0.04784688995";"4.84006878015455,0.901651099022727,1.32929570066364,5.55669237786818,10.6637031041909,20.6103611047682,24.3064950363045,18.4181744224909,8.64276226279091,3.34980864617727,0.63229955425,0.700841021345455,0,0,0,0,0,0,0,0,0.04784688995,0,0,0,0";FALSE;"open days"
"2022-10-01 12:00:00";-1;9000003703;"hourly";0,6222222222;5,27646475804167;62,8051278710792;5,2348917478;2,479306443675;1,952094944975;3,32436981306667;27,3211216091458;35,4840062619333;3,48024283095417;1,75464891684583;1,43408116367917;1,04522527999583;1;"Europe/Paris";37;"2.69652683124167,5.90540263603333,34.5145582191458,43.4909104446875,11.3591524364292,1.14957421873333,0.376400054970833,0.50747515875";"2.10012292732083,0.596403903925,0.487769377579167,5.41763325845,12.5395550134167,21.9750032057333,24.0625648061375,19.4283456385417,7.94549501195,3.4136574244875,1.073816642975,0.0757575757583333,0.310262488833333,0.0661375661375,0,0.127420353291667,0,0,0,0,0,0,0.118011660095833,0,0.2620431453625";FALSE;"open days"
"2022-10-01 13:00:00";-1;9000003703;"hourly";0,6811111111;5,25293817162917;66,3502183986583;9,83628084523333;3,043127897025;2,50250068344167;2,7504374881875;28,5124076170458;37,8378107816125;5,63033651815833;4,205944327075;1,85541105697917;1,18771684004583;1;"Europe/Paris";35,1458333333333;"4.52362997469167,8.45280821323333,36.7156479289667,38.9810151114458,9.6664152983875,1.21237362297917,0.190453026895833,0.257656823375";"3.4894948410375,1.03413513365417,2.10712284935833,6.34568536387917,14.1003644203958,22.615283508575,25.6814272309292,13.2995878804958,7.2136348470125,2.45278045137917,1.0069990755,0.205374547479167,0,0.190453026895833,0,0,0.139435210591667,0,0,0.118221612783333,0,0,0,0,0";FALSE;"open days"
"2022-10-01 14:00:00";-1;9000003703;"hourly";0,6855555556;5,1564504658625;74,4957956042917;13,063006836925;3,93768887392083;1,987032072025;3,1694183938375;35,9861167523958;38,5096788518958;6,1616094089;6,901397428025;2,08488464553333;1,8528042283875;1;"Europe/Paris";33,9375;"6.04510476297083,13.5977687986542,38.2882752618792,33.2940493401917,7.3244096054375,0.762144733329167,0.306812324708333,0.381435172820833";"4.11154946312917,1.93355529984167,4.8629799439125,8.73478885474583,14.4579795609958,23.830295700875,21.42218466885,11.8718646713458,5.651712833875,1.67269677155833,0.4558869618625,0.306257771470833,0.2177431194875,0.0890692052208333,0.0612745098041667,0.117472829616667,0,0,0,0,0,0.0833333333333333,0,0,0.119354500066667";FALSE;"open days"
"2022-10-01 15:00:00";-1;9000003703;"hourly";0,6772222222;5,371237170312;75,933279749628;11,376858953968;5,582241304268;1,957191023408;3,414046146904;34,125231099412;41,808048650216;6,28244553682;5,094413417148;2,843661266012;2,738580038256;1;"Europe/Paris";34,92;"8.168056365892,8.574447731388,35.367040557116,36.867035938604,9.280317787696,1.03268411882,0.416754015996,0.2936634845";"5.785169552464,2.382886813424,3.473689501992,5.100758229396,12.50223511588,22.864805441228,22.315669463156,14.551366475452,6.96561564578,2.31470214192,0.95306570018,0.07961841864,0.239122437048,0.177631578948,0.14156146144,0,0.078027948984,0.074074074076,0,0,0,0,0,0,0";FALSE;"open days"
